code,name,sector,price,per,pbr,yield,roe,d2e,pos52,mcap,score,flags
8897,ＭＩＲＡＲＴＨホールディングス,不動産業,453.0,13.054755,0.7323283,4.635761589403973,8.573,320.514,0.9072164948453608,60529266688.0,60,
8037,カメイ,卸売業,4420.0,11.366559,0.75141644,2.6018099547511313,8.125,17.736,0.9886169607285145,135248953344.0,60,
7679,薬王堂ホールディングス,小売業,1777.0,8.60241,0.8500838,1.6319639842431062,9.993,65.455,0.23236514522821577,34564407296.0,60,
9045,京阪ホールディングス,陸運業,3142.0,9.442241,0.929163,3.1826861871419476,,122.577,0.19929453262786595,317029154816.0,60,
8609,岡三証券グループ,証券、商品先物取引業,1092.0,10.256411,0.93011457,3.6630036630036633,12.672,229.193,0.8551859099804305,219269971968.0,60,
4041,日本曹達,化学,3965.0,11.783761,1.0059657,4.03530895334174,9.2,26.273,0.7417582417582418,212537982976.0,60,
9142,九州旅客鉄道,陸運業,3453.0,11.690026,1.06434,3.3304373008977697,9.3389995,101.196,0.07636363636363637,531188350976.0,60,
9658,ビジネスブレイン太田昭和,情報・通信業,1063.0,11.55686,1.1405947,4.233301975540922,8.969000000000001,11.718,0.4912662682824742,34500624384.0,60,利益急減(-61%)
8707,岩井コスモホールディングス,証券、商品先物取引業,4345.0,9.776788,1.3712932,5.178365937859609,16.564,13.728,0.9285714285714286,102058508288.0,60,
3465,ケイアイスター不動産,不動産業,3805.0,7.682213,1.610953,6.176084099868594,25.198999999999998,282.133,0.770392749244713,118130262016.0,60,
6535,アイモバイル,サービス業,512.0,11.851851,1.675157,5.078125,14.435999999999998,,0.24113475177304963,28203608064.0,60,
1952,新日本空調,建設業,3090.0,11.567402,1.7341634,3.559870550161812,17.753,3.022,0.20073215375228798,140512329728.0,60,
2130,メンバーズ,サービス業,966.0,10.209258,2.076852,3.4161490683229814,19.489999,10.114,0.16883116883116883,12382229504.0,60,
4410,ハリマ化成グループ,化学,1157.0,11.983428,0.6725372,3.6300777873811585,7.4319999999999995,92.334,0.8614130434782609,28126842880.0,59,
7914,共同印刷,その他製品,1760.0,12.473423,0.69898355,4.431818181818182,6.5409996,14.1,0.9944598337950139,48693993472.0,59,
9413,テレビ東京ホールディングス,情報・通信業,3385.0,11.697018,0.8510193,2.954209748892171,6.439,5.216,0.07506702412868632,90441416704.0,59,利益急減(-43%)
4886,あすか製薬ホールディングス,医薬品,2191.0,11.468802,0.8791652,2.738475581926061,6.5910003999999995,15.311,0.2429078014184397,62215884800.0,59,利益急減(-57%)
2296,伊藤ハム米久ホールディングス,食料品,5100.0,14.316995,0.984848,3.0392156862745097,6.865,36.613,0.264,289427914752.0,59,
6191,エアトリ,サービス業,839.0,6.895135,1.118197,1.1918951132300357,15.14,35.244,0.4323671497584541,18373560320.0,59,利益急減(-56%)
9247,ＴＲＥホールディングス,サービス業,1979.0,6.4849095,1.1267436,2.526528549772612,13.342,72.867,0.6390086206896551,93061185536.0,59,利益急減(-76%) / 売上減(-15%)
8804,東京建物,不動産業,3337.0,11.234934,1.1390101,3.536110278693437,10.6359996,247.989,0.35469819539514624,691223003136.0,59,
3245,ディア・ライフ,不動産業,1151.0,11.932407,1.7828045,5.299739357080799,17.198999,96.606,0.4419134396355353,57944875008.0,59,
1878,大東建託,不動産業,3212.0,10.747148,2.1174095,4.6824408468244085,20.658001000000002,60.69,0.3662182361733931,1045251489792.0,59,
7187,ジェイリース,その他金融業,1378.0,9.993473,3.3335109,3.991291727140784,34.422000000000004,82.789,0.30756302521008405,24570533888.0,59,
5541,大平洋金属,鉄鋼,2662.0,18.235374,0.7500639,5.07137490608565,8.5480005,,0.41317073170731705,46285684736.0,58,
5632,三菱製鋼,鉄鋼,2568.0,12.709725,0.7964352,3.1542056074766354,8.904,80.254,0.9717573221757322,38830997504.0,58,
1860,戸田建設,建設業,1495.0,12.12785,0.9194393,3.879598662207358,10.799,42.99,0.7498160412067697,442579517440.0,58,
5019,出光興産,石油・石炭製品,1370.5,9.766961,0.9976313,2.6267785479751913,22.516,136.942,0.573577408826451,1642698244096.0,58,
9068,丸全昭和運輸,陸運業,7400.0,11.371144,1.0043759,2.837837837837838,9.041,17.371,0.2682119205298013,142662549504.0,58,
4633,サカタインクス,化学,2681.0,10.893946,1.0366164,3.729951510630362,10.731,28.82,0.9032786885245901,130364784640.0,58,
8074,ＹＵＡＳＡ,卸売業,6130.0,10.76761,1.0508212,3.0995106035889073,10.737000400000001,3.32,0.744927536231884,129084973056.0,58,
5105,ＴＯＹＯ　ＴＩＲＥ,ゴム製品,3783.0,9.759307,1.0594935,1.718213058419244,11.622,11.166,0.25034965034965034,582627753984.0,58,
2742,ハローズ,小売業,3955.0,9.440267,1.0691307,1.8204804045512009,11.7130004,14.036,0.21929824561403508,84432453632.0,58,
7751,キヤノン,電気機器,4500.0,11.379729,1.0970705,3.5555555555555554,10.371,34.446,0.4904397705544933,3797789179904.0,58,
9332,ＮＩＳＳＯホールディングス,サービス業,650.0,11.516655,1.1911439,3.8461538461538463,12.145001,5.009,0.5314285714285715,21887279104.0,58,
8059,第一実業,卸売業,3590.0,11.539698,1.2368153,3.4818941504178276,11.6000004,7.537,0.958904109589041,114186518528.0,58,売上減(-17%)
3834,朝日ネット,情報・通信業,623.0,12.545308,1.2498094,4.012841091492777,8.924999999999999,,0.2642857142857143,16142552064.0,58,利益急減(-43%)
3612,ワールド,繊維製品,1649.0,9.625262,1.2652565,3.305033353547605,13.566,130.39,0.8666666666666667,125655130112.0,58,
1946,トーエネック,建設業,2129.0,11.101262,1.2739868,3.5697510568341944,13.850999999999999,47.019,0.6742808798646363,198987792384.0,58,
9795,ステップ,サービス業,2288.0,13.107242,1.2781694,3.88986013986014,9.969,0.37,0.28448275862068967,35450793984.0,58,
4763,クリーク・アンド・リバー社,サービス業,1492.0,7.7566934,1.6195457,3.351206434316354,26.388,58.133,0.687192118226601,31593445376.0,58,
3916,デジタル・インフォメーション・テクノロジー,情報・通信業,960.0,12.990527,3.1236172,4.114583333333333,24.25,0.087,0.2708333333333333,28284350464.0,58,
3861,王子ホールディングス,パルプ・紙,866.4,14.180034,0.67854434,4.1551246537396125,6.0100004,92.148,0.47663157894736813,735776604160.0,57,
9502,中部電力,電気・ガス業,2850.0,9.453363,0.67940956,2.456140350877193,6.0440000000000005,91.166,0.6667940389759266,2152871624704.0,57,利益急減(-59%)
9987,スズケン,卸売業,5038.0,9.237935,0.81971854,1.9849146486701073,9.227,,0.14120126448893572,340759478272.0,57,
4809,パラカ,不動産業,2062.0,10.555413,0.9705735,3.249272550921436,9.237,136.015,0.6801801801801802,20820742144.0,57,
3431,宮地エンジニアリンググループ,金属製品,1636.0,13.287849,1.0393875,5.959657701711492,5.9899997,0.614,0.28434065934065933,43385069568.0,57,利益急減(-53%) / 売上減(-22%)
3678,メディアドゥ,情報・通信業,1285.0,10.727106,1.045608,3.11284046692607,6.23,78.891,0.1218274111675127,19505047552.0,57,利益急減(-84%)
3109,シキボウ,繊維製品,1083.0,14.46121,0.37974522,4.616805170821792,2.705,88.775,0.5538461538461539,13748674560.0,56,低PBR×低ROE(万年割安)
7261,マツダ,輸送用機器,1184.0,21.302626,0.38936213,4.64527027027027,5.876,44.479,0.5059704987122454,747068784640.0,56,
7280,ミツバ,電気機器,1304.0,5.4294877,0.48141795,1.5337423312883436,,100.09,0.33698201720093823,59962634240.0,56,
4548,生化学工業,医薬品,708.0,26.212513,0.521084,4.23728813559322,2.2800000000000002,0.476,0.36363636363636365,38658740224.0,56,
9830,トラスコ中山,卸売業,2367.0,9.554757,0.80736434,0.781580059146599,8.100999999999999,54.314,0.4166666666666667,156063924224.0,56,
7990,グローブライド,その他製品,2490.0,10.371543,0.81754225,3.614457831325301,7.997999999999999,48.097,0.6448467966573816,52782243840.0,56,
7607,進和,卸売業,3135.0,11.333647,0.9069454,4.146730462519936,7.7909999999999995,,0.46078431372549017,42054643712.0,56,
9008,京王電鉄,陸運業,763.4,10.456102,0.9718688,2.8818443804034586,9.755999599999999,105.769,0.37708484408992027,441919406080.0,56,
9474,ゼンリン,情報・通信業,886.0,17.284433,0.9852808,4.740406320541761,5.361,3.265,0.15463917525773196,47300501504.0,56,
7864,フジシールインターナショナル,その他製品,3255.0,8.402819,1.0552589,2.488479262672811,13.804,7.045,0.7794117647058824,173634273280.0,56,
9119,飯野海運,海運業,1686.0,11.594004,1.0635151,3.499406880189798,14.92,85.543,0.6932668329177057,178383519744.0,56,
9021,西日本旅客鉄道,陸運業,2884.0,10.380449,1.072164,3.380721220527046,9.34,115.25,0.3834519572953737,1312461684736.0,56,
8016,オンワードホールディングス,繊維製品,766.0,10.32345,1.103295,3.91644908616188,12.1520005,50.071,0.6545454545454545,104391163904.0,56,
8706,極東証券,証券、商品先物取引業,1838.0,12.226435,1.1069368,5.984766050054406,10.411,22.183,0.8629550321199143,57893900288.0,56,
7269,スズキ,輸送用機器,2081.0,9.140824,1.1343647,2.2104757328207594,15.32,17.348,0.5118306351183064,4014818983936.0,56,
6420,ガリレイホールディングス,機械,3460.0,11.366623,1.2360741,2.3699421965317917,11.756,,0.2974683544303797,138706042880.0,56,
3962,チェンジホールディングス,情報・通信業,985.0,9.877657,1.465837,2.6395939086294415,29.529,51.603,0.26721763085399447,68535259136.0,56,利益急減(-79%)
7172,ジャパンインベストメントアドバイザー,証券、商品先物取引業,2087.0,10.322485,1.5739266,4.695735505510302,14.881,175.26,0.437414030261348,129601822720.0,56,
3150,グリムス,電気・ガス業,2490.0,11.754154,2.9704776,3.413654618473896,28.279,17.117,0.3099121706398996,57579761664.0,56,
6615,ユー・エム・シー・エレクトロニクス,電気機器,239.0,28.183964,0.3887285,4.184100418410042,-0.672,188.663,0.08837209302325581,6725396480.0,55,低PBR×低ROE(万年割安)
8217,オークワ,小売業,820.0,126.7388,0.45401543,3.1707317073170733,0.006999999999999999,28.294,0.28688524590163933,33359685632.0,55,
7270,ＳＵＢＡＲＵ,輸送用機器,2588.5,20.614,0.65776354,4.462043654626231,3.118,13.14,0.24453209035496593,1824074104832.0,55,
7516,コーナン商事,小売業,4380.0,10.136073,0.6922464,2.968036529680365,8.394,122.189,0.7458563535911602,126516822016.0,55,
8185,チヨダ,小売業,1039.0,150.3618,0.70789784,5.19730510105871,-0.49699999999999994,1.226,0.29333333333333333,35273183232.0,55,利益急減(-35%)
1899,福田組,建設業,4875.0,10.940797,0.86322635,2.666666666666667,8.271,0.915,0.9354120267260579,80746127360.0,55,
7593,ＶＴホールディングス,小売業,535.0,12.891566,0.8767977,4.485981308411215,8.495,115.234,0.7278911564625851,62196514816.0,55,
1605,ＩＮＰＥＸ,鉱業,3900.0,10.531148,0.88830876,2.717948717948718,9.2709996,24.637,0.6008323874385169,4532657979392.0,55,
9832,オートバックスセブン,卸売業,1538.0,14.448098,0.8905828,3.901170351105332,5.876,29.181,0.3022598870056497,120776294400.0,55,
7482,シモジマ,卸売業,1486.0,12.69326,0.9329131,3.970390309555855,9.3059994,0.209,0.9446640316205533,34758483968.0,55,
1762,高松コンストラクショングループ,建設業,3995.0,12.16949,0.9445606,3.254067584480601,9.809,22.59,0.6473029045643154,139099783168.0,55,
7466,ＳＰＫ,卸売業,1403.0,10.525922,0.95992535,2.601568068424804,9.993,25.747,0.904320987654321,28331227136.0,55,
6810,マクセル,電気機器,2365.0,11.7085,0.9625681,2.1141649048625792,9.847999,42.146,0.6987270155586988,87176814592.0,55,
6741,日本信号,電気機器,1784.0,9.595009,0.983321,3.1390134529147984,,0.039,0.825,111269773312.0,55,
1379,ホクト,水産・農林業,2024.0,10.548809,0.98426723,2.717391304347826,9.984,45.986,0.7122093023255814,63445061632.0,55,利益急減(-67%)
4956,コニシ,化学,1459.0,11.675736,0.9955348,2.604523646333105,9.9259995,0.059,0.8181818181818182,91069677568.0,55,
5451,ヨドコウ,鉄鋼,1426.0,11.856656,1.0355507,6.38148667601683,8.58,,0.5165289256198347,204273844224.0,55,
1814,大末建設,建設業,3665.0,10.022424,1.4754606,4.993178717598909,19.528000000000002,21.757,0.6017069701280228,37731962880.0,55,
4506,住友ファーマ,医薬品,1375.0,5.112855,1.5097497,,38.529,39.323,0.08904761904761904,616815919104.0,55,
2120,ＬＩＦＵＬＬ,サービス業,243.0,9.422256,1.5724288,3.8724279835390942,11.5109995,5.479,0.945054945054945,31186761728.0,55,利益急減(-50%)
8614,東洋証券,証券、商品先物取引業,682.0,11.768766,1.6219712,7.331378299120235,18.448,43.856,0.5729537366548043,46318727168.0,55,配当過大(減配リスク)
8624,いちよし証券,証券、商品先物取引業,1632.0,11.924595,1.7047663,4.227941176470589,20.18,1.062,0.9464692482915718,52485824512.0,55,
9743,丹青社,サービス業,1478.0,11.646966,1.857365,4.871447902571042,12.478,1.102,0.4960835509138381,69950627840.0,55,利益急減(-47%) / 売上減(-22%)
2198,アイ・ケイ・ケイホールディングス,サービス業,772.0,9.882232,1.8743141,3.1088082901554404,20.231001000000003,18.052,0.6480446927374302,22463703040.0,55,
4318,クイック,サービス業,821.0,11.082613,2.26894,4.6285018270401945,22.224002000000002,0.497,0.47368421052631576,45862588416.0,55,
5411,ＪＦＥホールディングス,鉄鋼,1831.5,17.370068,0.4419999,4.368004368004368,3.7699999999999996,85.683,0.3598300970873786,1165083672576.0,54,
4902,コニカミノルタ,電気機器,635.8,9.780033,0.5711318,1.8873859704309535,6.534999599999999,70.469,0.6045041485578821,314201964544.0,54,
5959,岡部,金属製品,953.0,12.392717,0.6673679,3.3578174186778593,4.8899997,10.487,0.37158469945355194,42045591552.0,54,
6247,日阪製作所,機械,1758.0,13.502304,0.7212467,3.128555176336746,6.058,7.122,0.8,46224695296.0,54,
2935,ピックルスホールディングス,食料品,1172.0,10.932837,0.72778124,2.474402730375427,7.242,16.966,0.46246973365617433,14683085824.0,54,
4097,高圧ガス工業,化学,1197.0,14.184145,0.7679343,3.341687552213868,6.172,7.923,0.9209302325581395,66078425088.0,54,
4005,住友化学,化学,532.4,14.32338,0.7972077,2.5356874530428253,13.168,80.157,0.5875278396436524,879456878592.0,54,
7874,レック,化学,965.0,10.65945,0.83623636,2.7979274611398965,7.295999999999999,109.4,0.27621483375959077,31276275712.0,54,利益急減(-41%)
4471,三洋化成工業,化学,6330.0,8.952564,0.8623858,2.6856240126382307,7.858,2.248,0.936127744510978,140027658240.0,54,利益急減(-48%)
1786,オリエンタル白石,建設業,355.0,13.565151,0.869082,4.084507042253521,4.5489996999999995,5.675,0.34615384615384615,45664477184.0,54,利益急減(-70%) / 売上減(-17%)
5911,横河ブリッジホールディングス,金属製品,2997.0,13.724413,0.8935583,4.004004004004004,6.415,43.093,0.5298245614035088,117951324160.0,54,利益急減(-42%)
9788,ナック,サービス業,530.0,13.586261,0.9590209,4.150943396226415,6.454,29.366,0.6046511627906976,21539979264.0,54,
4631,ＤＩＣ,化学,5495.0,9.216243,1.0204165,2.547770700636943,12.255,81.88,0.851171875,520448507904.0,54,
1833,奥村組,建設業,5720.0,11.178643,1.0699354,5.1923076923076925,,34.75,0.3979591836734694,205377880064.0,54,
5101,横浜ゴム,ゴム製品,7647.0,8.452992,1.0730087,2.2623250948084217,14.313999999999998,54.288,0.7981823879661548,1206294151168.0,54,
1950,日本電設工業,建設業,3860.0,12.480196,1.0791012,3.2124352331606216,9.199,0.045,0.44566010211524437,225316323328.0,54,
4719,アルファシステムズ,情報・通信業,3480.0,13.02639,1.0824554,4.022988505747127,8.545999,,0.35864978902953587,48854482944.0,54,
1852,淺沼組,建設業,926.0,14.419184,1.5412374,4.859611231101512,12.011,28.746,0.34120171673819744,74562109440.0,54,
6436,アマノ,機械,3884.0,13.573301,2.0543277,4.634397528321318,15.394,10.577,0.42971086739780656,269008732160.0,54,利益急減(-38%)
1429,日本アクア,建設業,793.0,13.33894,2.2610822,4.4136191677175285,17.719999,44.386,0.4151624548736462,25502504960.0,54,
4641,アルプス技研,サービス業,844.0,13.10559,2.359981,8.807227488151659,18.948999,0.978,0.31175835331985546,49696612352.0,54,配当過大(減配リスク)
9511,沖縄電力,電気・ガス業,1136.0,9.898057,0.5019839,2.640845070422535,0.5579999999999999,271.556,0.7850746268656716,61701914624.0,53,
4112,保土谷化学工業,化学,2331.0,12.143154,0.6840292,2.1450021450021453,8.325000000000001,13.726,0.7160826594788859,37119533056.0,53,
4547,キッセイ薬品工業,医薬品,4110.0,12.390714,0.7438557,2.9197080291970803,6.4750000000000005,0.542,0.3961038961038961,170367483904.0,53,
1815,鉄建建設,建設業,4365.0,12.096105,0.8012596,3.8946162657502863,7.725,95.835,0.4158415841584158,60808495104.0,53,
2734,サーラコーポレーション,小売業,1230.0,10.626349,0.8161765,2.6016260162601625,8.234,69.652,0.9896551724137931,77574184960.0,53,
